respondent_id,country,income_group,survey_year,age_group,gender,education_level,employment_type,urban_rural,genai_usage_frequency,primary_use_case,trust_in_genai_score,fear_of_job_loss_score,ai_should_be_regulated,willing_to_pay_for_genai,monthly_spend_usd,has_experienced_ai_harm,reported_ai_harm,native_language_supported,digital_skills_self_rating,heard_of_hallucination,uses_genai_for_news
SRV-09-2023-0398,Indonesia,Lower-middle income,2023,18-24,Female,Vocational,Self-employed,Suburban,Daily,Research,5,4,Strongly agree,0,4.53,0,0,0,5,1,0
SRV-09-2023-0399,Indonesia,Lower-middle income,2023,55-64,Male,Bachelor,Employed full-time,Urban,Rarely,Creative Projects,10,4,Disagree,0,0.0,0,0,0,4,0,0
SRV-09-2023-0400,Indonesia,Lower-middle income,2023,18-24,Female,Bachelor,Employed full-time,Rural,Several times/week,Work/Productivity,6,4,Agree,1,0.0,0,0,1,8,1,0
SRV-09-2023-0401,Indonesia,Lower-middle income,2023,65+,Female,Bachelor,Student,Urban,Never,Personal Assistant,2,6,Disagree,0,0.0,0,0,0,6,1,1
SRV-09-2023-0402,Indonesia,Lower-middle income,2023,55-64,Male,Master,Employed full-time,Suburban,Never,Education/Learning,6,7,Strongly agree,1,0.0,1,0,0,6,0,0
SRV-09-2023-0403,Indonesia,Lower-middle income,2023,55-64,Male,Bachelor,Employed part-time,Urban,Rarely,Creative Projects,4,1,Strongly agree,0,0.0,0,0,0,6,1,0
SRV-09-2023-0404,Indonesia,Lower-middle income,2023,45-54,Male,Bachelor,Employed part-time,Rural,Rarely,Education/Learning,8,4,Agree,1,0.0,0,0,0,6,0,0
SRV-09-2023-0405,Indonesia,Lower-middle income,2023,25-34,Female,Primary,Student,Suburban,Daily,Work/Productivity,5,9,Agree,0,0.0,0,0,0,6,0,1
SRV-09-2023-0406,Indonesia,Lower-middle income,2023,65+,Male,Master,Student,Rural,Daily,None,5,5,Agree,0,41.7,0,0,0,5,1,0
SRV-09-2023-0407,Indonesia,Lower-middle income,2023,65+,Female,Secondary,Homemaker,Urban,Monthly,Coding,5,7,Strongly disagree,1,0.0,0,0,1,4,1,0
SRV-09-2023-0408,Indonesia,Lower-middle income,2023,25-34,Female,Vocational,Homemaker,Rural,Monthly,Work/Productivity,8,4,Strongly agree,0,0.0,0,0,0,6,0,0
SRV-09-2023-0409,Indonesia,Lower-middle income,2023,25-34,Male,Secondary,Self-employed,Suburban,Daily,Coding,3,7,Agree,0,0.0,0,0,0,4,0,0
SRV-09-2023-0410,Indonesia,Lower-middle income,2023,45-54,Male,Bachelor,Retired,Urban,Monthly,Creative Projects,7,6,Agree,1,0.0,0,0,0,5,1,0
SRV-09-2023-0411,Indonesia,Lower-middle income,2023,25-34,Male,Secondary,Employed full-time,Urban,Monthly,Education/Learning,7,5,Strongly disagree,0,0.0,0,0,0,6,1,0
SRV-09-2023-0412,Indonesia,Lower-middle income,2023,25-34,Non-binary,PhD,Employed part-time,Suburban,Monthly,Work/Productivity,10,2,Agree,0,0.0,0,0,0,6,1,1
SRV-09-2023-0413,Indonesia,Lower-middle income,2023,55-64,Male,PhD,Self-employed,Urban,Monthly,Creative Projects,7,5,Disagree,0,0.0,1,0,0,6,0,0
SRV-09-2023-0414,Indonesia,Lower-middle income,2023,18-24,Male,Bachelor,Student,Urban,Monthly,Education/Learning,5,3,Neutral,1,0.0,0,0,0,4,0,0
SRV-09-2023-0415,Indonesia,Lower-middle income,2023,25-34,Female,Vocational,Unemployed,Rural,Rarely,Personal Assistant,2,6,Neutral,0,0.0,0,0,1,6,0,0
SRV-09-2023-0416,Indonesia,Lower-middle income,2023,25-34,Male,Primary,Homemaker,Rural,Several times/week,Creative Projects,8,2,Strongly disagree,0,0.0,1,0,1,7,1,1
SRV-09-2023-0417,Indonesia,Lower-middle income,2023,18-24,Male,Vocational,Employed full-time,Urban,Never,Entertainment,8,6,Neutral,0,0.0,0,0,0,5,1,0
SRV-09-2023-0418,Indonesia,Lower-middle income,2023,18-24,Non-binary,No formal,Employed full-time,Urban,Daily,Creative Projects,3,2,Strongly agree,0,0.0,0,0,0,5,0,0
SRV-09-2023-0419,Indonesia,Lower-middle income,2023,35-44,Male,PhD,Employed full-time,Urban,Daily,Research,4,4,Agree,0,0.0,1,0,1,4,1,0
SRV-09-2023-0420,Indonesia,Lower-middle income,2023,45-54,Male,Primary,Student,Suburban,Monthly,Work/Productivity,4,6,Agree,1,0.0,0,0,1,4,1,0
SRV-09-2023-0421,Indonesia,Lower-middle income,2023,18-24,Female,Primary,Employed part-time,Urban,Rarely,Creative Projects,8,7,Agree,0,0.19,0,0,1,5,1,0
SRV-09-2023-0422,Indonesia,Lower-middle income,2023,18-24,Male,Secondary,Employed part-time,Urban,Monthly,Work/Productivity,6,4,Strongly agree,0,0.0,0,0,0,2,0,0
SRV-09-2023-0423,Indonesia,Lower-middle income,2023,55-64,Female,Bachelor,Employed full-time,Rural,Daily,Entertainment,6,6,Agree,0,0.0,0,0,1,6,1,0
SRV-09-2023-0424,Indonesia,Lower-middle income,2023,25-34,Female,Primary,Self-employed,Urban,Never,Creative Projects,5,4,Strongly agree,0,0.14,0,0,1,5,0,1
SRV-09-2023-0425,Indonesia,Lower-middle income,2023,45-54,Prefer not to say,PhD,Employed full-time,Urban,Never,Creative Projects,7,5,Strongly disagree,0,0.0,0,0,1,4,1,0
SRV-09-2023-0426,Indonesia,Lower-middle income,2023,35-44,Female,Vocational,Employed full-time,Urban,Weekly,Coding,2,6,Strongly agree,1,0.0,0,0,0,4,0,0
SRV-09-2023-0427,Indonesia,Lower-middle income,2023,45-54,Female,Vocational,Unemployed,Rural,Never,Creative Projects,7,5,Agree,1,0.0,0,0,0,8,0,0
SRV-09-2023-0428,Indonesia,Lower-middle income,2023,55-64,Female,Secondary,Retired,Urban,Never,Work/Productivity,4,3,Strongly agree,0,0.0,0,0,0,6,1,1
SRV-09-2023-0429,Indonesia,Lower-middle income,2023,45-54,Female,Secondary,Student,Urban,Weekly,Entertainment,9,4,Disagree,1,0.0,0,0,1,7,0,0
SRV-09-2023-0430,Indonesia,Lower-middle income,2023,35-44,Male,Primary,Unemployed,Rural,Daily,Entertainment,5,5,Neutral,1,0.0,1,0,0,7,0,0
SRV-09-2023-0431,Indonesia,Lower-middle income,2023,45-54,Female,Master,Homemaker,Urban,Rarely,Work/Productivity,2,6,Strongly agree,0,0.0,1,0,0,5,0,0
SRV-09-2023-0432,Indonesia,Lower-middle income,2023,25-34,Female,PhD,Retired,Urban,Monthly,Work/Productivity,7,5,Agree,0,0.0,0,0,0,6,1,0
SRV-09-2023-0433,Indonesia,Lower-middle income,2023,18-24,Female,Secondary,Employed part-time,Urban,Daily,Work/Productivity,6,3,Agree,0,6.28,1,0,0,1,1,0
SRV-09-2023-0434,Indonesia,Lower-middle income,2023,18-24,Male,Bachelor,Unemployed,Suburban,Daily,Entertainment,2,5,Strongly agree,0,0.0,0,0,1,2,0,0
SRV-09-2023-0435,Indonesia,Lower-middle income,2023,45-54,Prefer not to say,Secondary,Employed full-time,Urban,Rarely,Personal Assistant,8,3,Agree,0,4.26,0,0,1,8,0,0
SRV-09-2023-0436,Indonesia,Lower-middle income,2023,45-54,Male,Secondary,Employed full-time,Rural,Rarely,Healthcare Info,3,4,Strongly agree,0,0.0,0,0,1,3,0,0
SRV-09-2023-0437,Indonesia,Lower-middle income,2023,25-34,Female,Master,Employed full-time,Suburban,Daily,Healthcare Info,6,7,Neutral,0,12.71,0,1,0,3,0,0
SRV-09-2023-0438,Indonesia,Lower-middle income,2023,25-34,Male,Bachelor,Student,Urban,Rarely,Personal Assistant,7,5,Strongly agree,0,0.0,0,0,0,5,1,1
SRV-09-2023-0439,Indonesia,Lower-middle income,2023,25-34,Female,Bachelor,Employed full-time,Urban,Daily,Personal Assistant,6,5,Agree,0,0.0,0,0,1,4,0,0
SRV-09-2023-0440,Indonesia,Lower-middle income,2023,25-34,Male,Secondary,Employed full-time,Urban,Never,Work/Productivity,5,7,Agree,0,27.8,0,0,1,3,0,0
SRV-09-2023-0441,Indonesia,Lower-middle income,2023,35-44,Female,Bachelor,Self-employed,Rural,Weekly,Entertainment,7,6,Agree,1,0.0,0,0,0,9,1,1
SRV-09-2023-0442,Indonesia,Lower-middle income,2023,55-64,Male,Secondary,Retired,Urban,Weekly,Creative Projects,6,8,Strongly agree,0,0.84,1,0,0,4,0,0
SRV-09-2023-0443,Indonesia,Lower-middle income,2023,65+,Male,Vocational,Unemployed,Suburban,Rarely,Creative Projects,3,8,Agree,0,23.48,0,0,1,9,1,0
SRV-09-2023-0444,Indonesia,Lower-middle income,2023,65+,Male,Secondary,Student,Urban,Monthly,Research,4,7,Strongly agree,0,0.0,0,0,1,6,0,0
SRV-09-2023-0445,Indonesia,Lower-middle income,2023,65+,Female,Master,Homemaker,Suburban,Never,Education/Learning,7,5,Strongly agree,0,0.0,1,0,0,7,1,0
SRV-09-2023-0446,Indonesia,Lower-middle income,2023,25-34,Male,Primary,Self-employed,Urban,Daily,Research,3,4,Agree,0,0.0,0,0,0,6,0,0
SRV-09-2023-0447,Indonesia,Lower-middle income,2023,55-64,Non-binary,Bachelor,Employed full-time,Rural,Rarely,Coding,6,5,Agree,0,0.0,0,0,1,5,0,0
SRV-09-2023-0448,Indonesia,Lower-middle income,2023,55-64,Female,Bachelor,Unemployed,Urban,Monthly,Creative Projects,8,7,Disagree,1,8.88,0,0,1,7,0,0
SRV-09-2023-0449,Indonesia,Lower-middle income,2023,35-44,Male,Master,Student,Urban,Daily,Creative Projects,8,7,Disagree,0,0.0,0,0,1,5,0,0
SRV-09-2023-0450,Indonesia,Lower-middle income,2023,25-34,Female,Bachelor,Employed full-time,Urban,Rarely,Entertainment,6,9,Agree,1,12.86,0,0,0,9,1,0
SRV-09-2023-0451,Indonesia,Lower-middle income,2023,35-44,Male,Secondary,Self-employed,Urban,Monthly,Healthcare Info,6,6,Strongly agree,0,0.0,0,0,0,3,1,0
SRV-09-2023-0452,Indonesia,Lower-middle income,2023,18-24,Male,Secondary,Employed full-time,Urban,Never,Work/Productivity,10,9,Neutral,0,0.0,0,0,1,3,0,0
SRV-09-2023-0453,Indonesia,Lower-middle income,2023,25-34,Male,Bachelor,Employed full-time,Rural,Monthly,Research,3,5,Strongly agree,0,0.0,0,0,0,4,1,0
SRV-09-2023-0454,Indonesia,Lower-middle income,2023,18-24,Male,Secondary,Employed full-time,Suburban,Monthly,Research,10,9,Strongly agree,0,0.0,1,0,0,9,1,0
SRV-09-2023-0455,Indonesia,Lower-middle income,2023,25-34,Male,No formal,Employed full-time,Urban,Several times/week,Work/Productivity,3,5,Strongly agree,0,0.0,0,0,1,6,0,1
SRV-09-2023-0456,Indonesia,Lower-middle income,2023,25-34,Female,Bachelor,Student,Urban,Several times/week,Work/Productivity,3,5,Strongly agree,1,0.0,0,0,1,6,0,0
SRV-09-2023-0457,Indonesia,Lower-middle income,2023,55-64,Female,Bachelor,Employed full-time,Suburban,Daily,Entertainment,2,3,Agree,0,9.92,0,0,1,7,0,0
SRV-09-2023-0458,Indonesia,Lower-middle income,2023,55-64,Female,Secondary,Self-employed,Urban,Several times/week,None,8,2,Strongly disagree,1,0.0,1,0,1,3,0,0
SRV-09-2023-0459,Indonesia,Lower-middle income,2023,55-64,Female,No formal,Employed full-time,Rural,Rarely,Healthcare Info,7,6,Strongly agree,1,0.0,0,0,0,5,1,0
SRV-09-2023-0460,Indonesia,Lower-middle income,2023,65+,Female,Vocational,Employed full-time,Rural,Rarely,Research,7,1,Disagree,0,0.0,0,0,0,4,0,0
SRV-09-2023-0461,Indonesia,Lower-middle income,2023,18-24,Male,PhD,Employed full-time,Urban,Several times/week,Healthcare Info,7,1,Strongly agree,1,0.0,0,0,1,4,0,0
SRV-09-2023-0462,Indonesia,Lower-middle income,2023,55-64,Male,Primary,Employed full-time,Urban,Monthly,Research,8,5,Strongly agree,0,0.0,0,0,1,5,1,0
SRV-09-2023-0463,Indonesia,Lower-middle income,2023,35-44,Male,Secondary,Employed full-time,Urban,Never,Work/Productivity,6,10,Strongly agree,1,0.0,0,0,1,6,0,0
SRV-09-2023-0464,Indonesia,Lower-middle income,2023,65+,Female,Vocational,Employed part-time,Suburban,Rarely,Personal Assistant,7,4,Strongly agree,1,4.05,0,0,0,3,1,0
SRV-09-2023-0465,Indonesia,Lower-middle income,2023,45-54,Male,Vocational,Unemployed,Urban,Daily,Work/Productivity,3,5,Neutral,0,0.0,0,1,0,4,0,0
SRV-09-2023-0466,Indonesia,Lower-middle income,2023,35-44,Male,Secondary,Self-employed,Suburban,Rarely,Healthcare Info,7,9,Strongly agree,0,2.78,0,0,0,7,0,0
SRV-09-2023-0467,Indonesia,Lower-middle income,2023,35-44,Female,Secondary,Self-employed,Suburban,Weekly,Creative Projects,7,6,Agree,0,1.7,0,0,1,6,0,0
SRV-09-2023-0468,Indonesia,Lower-middle income,2023,35-44,Male,No formal,Employed part-time,Suburban,Rarely,Education/Learning,7,2,Agree,0,23.57,0,0,1,7,0,0
SRV-09-2023-0469,Indonesia,Lower-middle income,2023,25-34,Male,Secondary,Employed full-time,Urban,Weekly,Education/Learning,9,6,Agree,1,0.0,0,0,1,5,0,0
SRV-09-2023-0470,Indonesia,Lower-middle income,2023,45-54,Female,Vocational,Employed full-time,Rural,Rarely,Education/Learning,7,8,Strongly disagree,1,0.0,0,0,0,8,0,0
SRV-09-2023-0471,Indonesia,Lower-middle income,2023,35-44,Female,No formal,Self-employed,Urban,Several times/week,Personal Assistant,6,3,Neutral,0,10.28,0,0,1,5,0,0
SRV-09-2023-0472,Indonesia,Lower-middle income,2023,45-54,Female,Secondary,Employed full-time,Suburban,Several times/week,Coding,5,3,Strongly agree,0,0.0,0,0,1,6,0,1
SRV-09-2023-0473,Indonesia,Lower-middle income,2023,25-34,Female,Primary,Employed part-time,Suburban,Weekly,Education/Learning,4,1,Strongly agree,0,0.0,0,0,0,6,1,0
SRV-09-2023-0474,Indonesia,Lower-middle income,2023,65+,Male,Vocational,Student,Urban,Daily,Creative Projects,8,7,Neutral,1,4.87,0,0,1,10,1,0
SRV-09-2023-0475,Indonesia,Lower-middle income,2023,18-24,Male,Bachelor,Employed full-time,Rural,Monthly,Education/Learning,4,9,Disagree,0,0.0,0,0,0,7,0,0
SRV-09-2023-0476,Indonesia,Lower-middle income,2023,18-24,Male,No formal,Employed part-time,Urban,Monthly,Personal Assistant,9,6,Disagree,0,0.0,0,0,1,4,1,0
SRV-09-2024-0000,Indonesia,Lower-middle income,2024,35-44,Prefer not to say,Bachelor,Unemployed,Urban,Daily,Education/Learning,5,2,Strongly agree,0,0.0,0,0,1,5,0,0
SRV-09-2024-0001,Indonesia,Lower-middle income,2024,45-54,Female,Primary,Employed full-time,Urban,Rarely,Education/Learning,6,5,Agree,1,2.31,0,0,1,7,0,1
SRV-09-2024-0002,Indonesia,Lower-middle income,2024,55-64,Male,Primary,Employed full-time,Urban,Rarely,None,7,6,Agree,1,15.39,0,0,0,4,0,0
SRV-09-2024-0003,Indonesia,Lower-middle income,2024,25-34,Female,PhD,Employed full-time,Suburban,Monthly,Work/Productivity,4,3,Agree,1,0.0,0,0,1,7,1,1
SRV-09-2024-0004,Indonesia,Lower-middle income,2024,18-24,Female,Bachelor,Employed part-time,Suburban,Monthly,Work/Productivity,6,6,Neutral,0,0.0,0,0,1,3,0,0
SRV-09-2024-0005,Indonesia,Lower-middle income,2024,18-24,Female,Bachelor,Self-employed,Rural,Rarely,None,5,3,Agree,0,0.0,0,0,0,3,0,0
SRV-09-2024-0006,Indonesia,Lower-middle income,2024,45-54,Male,Secondary,Employed part-time,Urban,Rarely,Personal Assistant,6,8,Disagree,0,0.0,0,0,0,4,0,0
SRV-09-2024-0007,Indonesia,Lower-middle income,2024,18-24,Male,Bachelor,Employed full-time,Rural,Monthly,Personal Assistant,2,7,Neutral,1,0.0,0,0,0,8,0,0
SRV-09-2024-0008,Indonesia,Lower-middle income,2024,18-24,Non-binary,Vocational,Self-employed,Urban,Never,Entertainment,6,4,Neutral,1,0.0,0,0,1,8,0,0
SRV-09-2024-0009,Indonesia,Lower-middle income,2024,35-44,Male,Bachelor,Self-employed,Urban,Weekly,Education/Learning,5,5,Agree,0,3.96,0,0,1,6,0,0
SRV-09-2024-0010,Indonesia,Lower-middle income,2024,45-54,Female,Bachelor,Self-employed,Rural,Rarely,None,9,7,Disagree,0,0.0,0,0,1,6,1,0
SRV-09-2024-0011,Indonesia,Lower-middle income,2024,25-34,Male,Master,Self-employed,Urban,Never,Education/Learning,7,6,Strongly agree,0,0.0,0,0,0,4,1,0
SRV-09-2024-0012,Indonesia,Lower-middle income,2024,25-34,Male,Bachelor,Student,Urban,Never,None,4,4,Strongly agree,1,0.0,0,0,1,3,0,0
SRV-09-2024-0013,Indonesia,Lower-middle income,2024,35-44,Female,Bachelor,Employed full-time,Urban,Never,Entertainment,6,7,Agree,0,0.0,0,0,0,4,0,0
SRV-09-2024-0014,Indonesia,Lower-middle income,2024,55-64,Male,Vocational,Employed full-time,Rural,Monthly,Creative Projects,4,3,Neutral,1,0.0,0,0,0,5,0,0
SRV-09-2024-0015,Indonesia,Lower-middle income,2024,45-54,Male,Bachelor,Employed full-time,Urban,Monthly,None,2,4,Agree,0,0.0,0,0,1,3,0,0
SRV-09-2024-0016,Indonesia,Lower-middle income,2024,35-44,Male,Master,Employed part-time,Urban,Monthly,None,6,4,Disagree,0,2.88,0,0,0,1,0,0
SRV-09-2024-0017,Indonesia,Lower-middle income,2024,45-54,Female,Secondary,Student,Rural,Never,None,5,5,Agree,0,0.0,0,0,1,3,0,0
SRV-09-2024-0018,Indonesia,Lower-middle income,2024,45-54,Female,Bachelor,Employed full-time,Rural,Monthly,Creative Projects,5,4,Strongly agree,1,0.0,0,0,0,5,0,0
SRV-09-2024-0019,Indonesia,Lower-middle income,2024,35-44,Male,Bachelor,Employed full-time,Rural,Rarely,Education/Learning,7,6,Strongly agree,1,31.49,0,0,0,6,0,0
SRV-09-2024-0020,Indonesia,Lower-middle income,2024,65+,Male,Bachelor,Employed part-time,Rural,Several times/week,Creative Projects,6,7,Strongly agree,0,0.0,1,0,1,5,0,0
SRV-09-2024-0021,Indonesia,Lower-middle income,2024,25-34,Male,No formal,Employed full-time,Suburban,Never,Healthcare Info,5,5,Neutral,0,0.0,0,1,0,5,0,0
SRV-09-2024-0022,Indonesia,Lower-middle income,2024,45-54,Male,Secondary,Employed full-time,Suburban,Never,Personal Assistant,7,4,Strongly agree,1,0.0,0,0,0,6,0,0
SRV-09-2024-0023,Indonesia,Lower-middle income,2024,18-24,Female,Secondary,Employed full-time,Rural,Monthly,Education/Learning,6,8,Strongly agree,0,0.0,0,0,1,4,1,0
SRV-09-2024-0024,Indonesia,Lower-middle income,2024,25-34,Male,No formal,Unemployed,Suburban,Several times/week,Personal Assistant,6,10,Strongly agree,0,0.0,0,0,1,5,1,0
SRV-09-2024-0025,Indonesia,Lower-middle income,2024,65+,Male,Bachelor,Unemployed,Rural,Rarely,Personal Assistant,6,5,Disagree,0,0.0,0,0,0,4,0,0
SRV-09-2024-0026,Indonesia,Lower-middle income,2024,18-24,Female,Bachelor,Unemployed,Suburban,Daily,Work/Productivity,2,5,Neutral,0,0.0,0,1,1,1,0,0
SRV-09-2024-0027,Indonesia,Lower-middle income,2024,65+,Female,Bachelor,Employed full-time,Urban,Rarely,Creative Projects,3,6,Agree,0,4.93,0,0,0,4,0,0
SRV-09-2024-0028,Indonesia,Lower-middle income,2024,18-24,Male,Secondary,Employed part-time,Rural,Daily,Personal Assistant,3,7,Agree,0,10.86,1,0,1,2,1,0
SRV-09-2024-0029,Indonesia,Lower-middle income,2024,65+,Male,Secondary,Employed full-time,Suburban,Rarely,Creative Projects,8,5,Strongly disagree,1,0.0,0,0,0,6,1,0
SRV-09-2024-0030,Indonesia,Lower-middle income,2024,18-24,Prefer not to say,Secondary,Employed part-time,Suburban,Never,None,7,5,Strongly agree,0,0.0,0,0,1,6,0,0
SRV-09-2024-0031,Indonesia,Lower-middle income,2024,18-24,Female,PhD,Self-employed,Suburban,Rarely,Research,10,4,Strongly agree,0,0.0,0,0,0,7,1,0
SRV-09-2024-0032,Indonesia,Lower-middle income,2024,25-34,Female,Secondary,Employed part-time,Rural,Daily,Entertainment,9,8,Strongly agree,0,0.06,0,0,1,7,0,0
SRV-09-2024-0033,Indonesia,Lower-middle income,2024,45-54,Female,Bachelor,Employed full-time,Urban,Rarely,Work/Productivity,5,3,Strongly disagree,0,0.0,0,0,0,7,0,1
SRV-09-2024-0034,Indonesia,Lower-middle income,2024,25-34,Male,Bachelor,Self-employed,Suburban,Weekly,Healthcare Info,8,5,Agree,1,0.0,0,0,1,5,0,0
SRV-09-2024-0035,Indonesia,Lower-middle income,2024,65+,Female,Vocational,Employed full-time,Urban,Monthly,Education/Learning,6,6,Neutral,0,10.53,0,1,1,9,0,0
SRV-09-2024-0036,Indonesia,Lower-middle income,2024,18-24,Male,Secondary,Retired,Suburban,Weekly,Education/Learning,6,1,Strongly agree,0,11.67,0,0,1,6,1,0
SRV-09-2024-0037,Indonesia,Lower-middle income,2024,18-24,Male,Bachelor,Self-employed,Urban,Monthly,Work/Productivity,4,1,Neutral,1,0.0,0,0,1,5,0,0
SRV-09-2024-0038,Indonesia,Lower-middle income,2024,18-24,Male,Secondary,Employed part-time,Urban,Monthly,Work/Productivity,2,7,Agree,0,0.0,0,0,1,7,0,0
SRV-09-2024-0039,Indonesia,Lower-middle income,2024,18-24,Male,PhD,Employed full-time,Suburban,Monthly,Education/Learning,6,2,Strongly disagree,0,6.64,0,0,1,5,0,0
SRV-09-2024-0040,Indonesia,Lower-middle income,2024,45-54,Female,Master,Retired,Urban,Never,None,2,8,Agree,1,0.0,0,0,1,6,0,0
SRV-09-2024-0041,Indonesia,Lower-middle income,2024,45-54,Male,PhD,Employed full-time,Urban,Daily,Creative Projects,6,6,Disagree,1,0.0,1,0,1,3,1,0
SRV-09-2024-0042,Indonesia,Lower-middle income,2024,45-54,Male,Bachelor,Retired,Urban,Monthly,Research,8,7,Strongly agree,0,0.0,0,0,1,5,0,0
SRV-09-2024-0043,Indonesia,Lower-middle income,2024,65+,Female,Secondary,Self-employed,Urban,Never,Healthcare Info,5,7,Agree,1,0.0,0,0,0,6,0,0
SRV-09-2024-0044,Indonesia,Lower-middle income,2024,35-44,Female,Bachelor,Employed full-time,Urban,Rarely,Research,7,5,Strongly agree,1,2.33,0,0,1,3,0,0
SRV-09-2024-0045,Indonesia,Lower-middle income,2024,18-24,Male,Bachelor,Homemaker,Urban,Monthly,Healthcare Info,5,7,Neutral,1,0.0,0,0,0,3,1,0
SRV-09-2024-0046,Indonesia,Lower-middle income,2024,18-24,Prefer not to say,Bachelor,Self-employed,Urban,Never,Work/Productivity,9,7,Agree,0,0.0,0,0,0,9,0,0
SRV-09-2024-0047,Indonesia,Lower-middle income,2024,25-34,Female,Vocational,Student,Urban,Weekly,Work/Productivity,6,5,Agree,0,0.0,0,0,1,4,0,0
SRV-09-2024-0048,Indonesia,Lower-middle income,2024,45-54,Female,Master,Employed full-time,Urban,Weekly,Education/Learning,7,3,Strongly agree,0,0.0,0,0,0,1,0,0
SRV-09-2024-0049,Indonesia,Lower-middle income,2024,55-64,Female,Master,Employed full-time,Urban,Daily,Creative Projects,8,6,Neutral,0,1.15,0,0,1,5,1,0
SRV-09-2024-0050,Indonesia,Lower-middle income,2024,35-44,Female,Bachelor,Employed full-time,Urban,Monthly,Healthcare Info,5,3,Neutral,0,0.0,1,0,1,5,0,0
SRV-09-2024-0051,Indonesia,Lower-middle income,2024,25-34,Male,Secondary,Unemployed,Urban,Weekly,Creative Projects,6,5,Agree,0,0.0,0,0,0,5,0,0
SRV-09-2024-0052,Indonesia,Lower-middle income,2024,35-44,Male,Secondary,Student,Rural,Weekly,Entertainment,7,4,Disagree,0,0.0,0,0,1,3,0,1
SRV-09-2024-0053,Indonesia,Lower-middle income,2024,25-34,Male,Secondary,Retired,Urban,Several times/week,Healthcare Info,7,8,Strongly agree,1,0.0,0,0,0,5,1,0
SRV-09-2024-0054,Indonesia,Lower-middle income,2024,45-54,Male,Bachelor,Employed full-time,Urban,Monthly,None,6,6,Strongly disagree,0,2.18,0,0,1,6,0,0
SRV-09-2024-0055,Indonesia,Lower-middle income,2024,65+,Female,Secondary,Self-employed,Urban,Several times/week,Research,3,6,Agree,1,0.0,1,0,1,6,1,0
SRV-09-2024-0056,Indonesia,Lower-middle income,2024,35-44,Female,Master,Student,Urban,Weekly,None,5,8,Agree,0,0.0,0,0,1,5,0,0
SRV-09-2024-0057,Indonesia,Lower-middle income,2024,55-64,Male,PhD,Self-employed,Urban,Rarely,Entertainment,9,2,Neutral,0,0.0,1,1,0,3,0,1
SRV-09-2024-0058,Indonesia,Lower-middle income,2024,65+,Female,Master,Employed part-time,Rural,Daily,Entertainment,10,5,Strongly agree,0,2.6,0,0,0,6,0,0
SRV-09-2024-0059,Indonesia,Lower-middle income,2024,65+,Male,PhD,Self-employed,Urban,Rarely,Healthcare Info,3,5,Agree,0,0.0,0,0,0,6,1,0
SRV-09-2024-0060,Indonesia,Lower-middle income,2024,55-64,Female,Secondary,Self-employed,Urban,Several times/week,Education/Learning,5,5,Strongly agree,0,0.0,0,0,1,3,0,0
SRV-09-2024-0061,Indonesia,Lower-middle income,2024,65+,Female,Bachelor,Employed part-time,Urban,Rarely,Coding,2,4,Neutral,0,0.8,0,1,0,3,1,1
SRV-09-2024-0062,Indonesia,Lower-middle income,2024,18-24,Female,No formal,Self-employed,Urban,Rarely,Creative Projects,5,7,Disagree,0,0.0,0,1,0,7,0,0
SRV-09-2024-0063,Indonesia,Lower-middle income,2024,45-54,Male,Secondary,Self-employed,Urban,Monthly,None,4,7,Agree,0,0.0,0,0,0,6,0,0
SRV-09-2024-0064,Indonesia,Lower-middle income,2024,35-44,Female,Primary,Employed full-time,Rural,Rarely,Healthcare Info,6,8,Strongly agree,0,0.0,0,0,0,6,0,0
SRV-09-2024-0065,Indonesia,Lower-middle income,2024,35-44,Female,Vocational,Employed full-time,Rural,Never,Healthcare Info,8,6,Agree,0,0.0,1,0,0,4,0,0
